,BsmtHalfBath,MasVnrArea,ScreenPorch,GrLivArea,YearBuilt,FullBath,KitchenAbvGr,GarageCars,YrSold,LotArea,WoodDeckSF,GarageArea,TotRmsAbvGrd,Fireplaces,LowQualFinSF,LotFrontage,HalfBath,MiscVal,MSSubClass,OpenPorchSF,TotalBsmtSF,BsmtUnfSF,BsmtFinSF2,GarageYrBlt,2ndFlrSF,YearRemodAdd,BedroomAbvGr,EnclosedPorch,BsmtFinSF1,3SsnPorch,PoolArea,MoSold,BsmtFullBath,1stFlrSF,Condition1_0,Condition1_1,Condition1_2,Condition1_3,Condition1_4,Exterior1st_0,Exterior1st_1,Exterior1st_2,Exterior1st_3,Exterior1st_4,RoofStyle_0,RoofStyle_1,RoofStyle_2,RoofStyle_3,Heating_0,Heating_1,Heating_2,Heating_3,Street_0,Street_1,Functional_0,Functional_1,Functional_2,Functional_3,PavedDrive_0,PavedDrive_1,PavedDrive_2,Neighborhood_0,Neighborhood_1,Neighborhood_2,Neighborhood_3,Neighborhood_4,Neighborhood_5,KitchenQual_0,KitchenQual_1,KitchenQual_2,LandSlope_0,LandSlope_1,LandSlope_2,Condition2_0,Condition2_1,Condition2_2,Condition2_3,SaleCondition_0,SaleCondition_1,SaleCondition_2,SaleCondition_3,Utilities_0,Utilities_1,ExterQual_0,ExterQual_1,ExterQual_2,RoofMatl_0,RoofMatl_1,RoofMatl_2,RoofMatl_3,LotConfig_0,LotConfig_1,LotConfig_2,LotConfig_3,Exterior2nd_0,Exterior2nd_1,Exterior2nd_2,Exterior2nd_3,Exterior2nd_4,LandContour_0,LandContour_1,LandContour_2,HeatingQC_0,HeatingQC_1,HeatingQC_2,HeatingQC_3,Electrical_0,Electrical_1,Electrical_2,Electrical_3,MSZoning_0,MSZoning_1,MSZoning_2,MSZoning_3,SaleType_0,SaleType_1,SaleType_2,SaleType_3,SaleType_4,LotShape_0,LotShape_1,LotShape_2,HouseStyle_0,HouseStyle_1,HouseStyle_2,HouseStyle_3,MasVnrType_0,MasVnrType_1,MasVnrType_2,Foundation_0,Foundation_1,Foundation_2,Foundation_3,ExterCond_0,ExterCond_1,ExterCond_2,ExterCond_3,CentralAir_0,CentralAir_1,BldgType_0,BldgType_1,BldgType_2,BldgType_3,OverallQual,OverallCond,BsmtFinType1_0,BsmtFinType1_1,BsmtFinType1_2,BsmtFinType1_3,GarageFinish_0,GarageFinish_1,GarageFinish_2,BsmtQual_0,BsmtQual_1,BsmtQual_2,GarageQual_0,GarageQual_1,GarageQual_2,GarageQual_3,BsmtExposure_0,BsmtExposure_1,BsmtExposure_2,BsmtCond_0,BsmtCond_1,BsmtCond_2,GarageCond_0,GarageCond_1,GarageCond_2,GarageCond_3,BsmtFinType2_0,BsmtFinType2_1,BsmtFinType2_2,BsmtFinType2_3,GarageType_0,GarageType_1,GarageType_2,GarageType_3,SalePrice
1976,0.0,1110.0,0,2649,2001,2,1,3.0,2008,16900,0,746.0,10,1,0,130.0,1,0,60,60,1479.0,404.0,0.0,2001.0,1134,2002,4,0,1075.0,0,0,1,1.0,1515,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,8,5,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
1977,0.0,221.0,0,2690,2003,2,1,3.0,2008,16451,268,795.0,9,1,0,112.0,1,0,60,58,1765.0,1765.0,0.0,2003.0,886,2003,4,0,0.0,0,0,7,0.0,1804,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,8,5,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,
1978,0.0,492.0,0,1866,2008,2,1,3.0,2008,10110,0,870.0,7,1,0,58.0,0,0,120,48,1858.0,1486.0,0.0,2008.0,0,2008,2,0,372.0,0,0,11,1.0,1866,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,9,5,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
1979,0.0,144.0,0,1367,2005,2,1,2.0,2008,12304,0,484.0,6,1,0,135.0,0,0,120,33,1367.0,1347.0,0.0,2005.0,0,2005,2,0,20.0,0,0,6,0.0,1367,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,7,5,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
1980,0.0,714.0,0,1800,2007,2,1,3.0,2008,8232,210,944.0,6,1,0,89.0,0,0,120,0,1800.0,596.0,0.0,2008.0,0,2008,2,0,1204.0,0,0,6,1.0,1800,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,9,5,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
1981,0.0,176.0,0,1342,2006,2,1,2.0,2008,6240,0,550.0,6,1,0,48.0,0,0,120,35,1342.0,496.0,0.0,2007.0,0,2007,2,0,846.0,0,0,6,1.0,1342,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,8,5,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
1982,0.0,196.0,0,1342,2006,2,1,2.0,2008,6240,0,550.0,6,1,0,48.0,0,0,120,35,1342.0,1318.0,0.0,2007.0,0,2007,2,0,24.0,0,0,2,0.0,1342,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,8,5,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
1983,0.0,106.0,0,1626,2003,2,1,2.0,2008,2448,0,474.0,6,0,0,36.0,1,0,160,27,764.0,764.0,0.0,2003.0,862,2004,2,0,0.0,0,0,10,0.0,764,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,7,5,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,
1984,0.0,143.0,144,1455,2003,2,1,3.0,2008,3940,156,644.0,6,1,0,53.52643322961674,0,0,120,20,1415.0,342.0,0.0,2003.0,0,2003,2,0,1073.0,0,0,8,1.0,1455,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,7,5,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
1985,0.0,24.0,0,1576,2004,2,1,3.0,2008,3940,143,668.0,7,1,0,56.5420418386951,0,0,120,20,1393.0,306.0,0.0,2004.0,0,2004,2,0,1087.0,0,0,5,1.0,1576,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,7,5,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
1986,0.0,20.0,0,1246,2007,2,1,2.0,2008,3710,100,428.0,5,1,0,53.0,0,0,20,24,1146.0,1146.0,0.0,2007.0,0,2008,2,0,0.0,0,0,3,0.0,1246,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,7,5,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
1987,0.0,0.0,0,1515,2004,2,1,2.0,2008,9024,0,393.0,8,1,0,80.0,1,0,60,75,789.0,789.0,0.0,2004.0,702,2004,3,0,0.0,0,0,7,0.0,813,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,6,5,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
1988,0.0,0.0,0,1720,2002,2,1,2.0,2008,8010,138,400.0,7,1,0,63.32907276024744,1,0,60,48,840.0,840.0,0.0,2002.0,880,2003,3,0,0.0,0,0,7,0.0,840,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,7,5,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,
1989,0.0,196.0,0,1986,2003,2,1,2.0,2008,8396,120,434.0,9,1,0,71.50746433617903,1,0,60,48,847.0,847.0,0.0,2003.0,1139,2003,4,0,0.0,0,0,5,0.0,847,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,7,5,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,
1990,0.0,176.0,0,1358,2007,2,1,2.0,2008,7301,192,484.0,6,1,0,55.0,0,0,120,26,1350.0,474.0,0.0,2008.0,0,2008,2,0,876.0,0,0,11,1.0,1358,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,7,6,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
1991,0.0,647.0,0,1892,2000,2,1,2.0,2008,8220,108,431.0,8,1,0,71.0,1,0,60,0,982.0,438.0,0.0,2000.0,884,2001,3,0,544.0,0,0,7,0.0,1008,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,7,5,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
1992,0.0,102.20131215469613,0,1414,2002,2,1,2.0,2008,7750,100,403.0,6,1,0,61.108752963452076,1,0,60,35,707.0,707.0,0.0,2002.0,707,2002,3,0,0.0,0,0,4,0.0,707,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,7,5,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
1993,0.0,0.0,0,2322,1999,2,1,2.0,2008,12460,144,400.0,8,1,0,41.0,1,0,60,44,1037.0,167.0,0.0,1999.0,1285,2000,4,0,870.0,0,0,5,0.0,1037,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,7,5,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,
1994,0.0,0.0,0,1651,1999,2,1,2.0,2008,8390,0,450.0,7,1,0,77.0,1,0,60,103,831.0,831.0,0.0,1999.0,778,1999,3,0,0.0,0,0,5,0.0,873,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,7,5,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,
1995,0.0,1290.0,0,2199,1997,2,1,2.0,2008,9660,0,516.0,9,1,0,84.0,1,0,75,131,1173.0,1173.0,0.0,1997.0,1017,1997,3,0,0.0,0,0,9,0.0,1182,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,8,5,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
1996,0.0,295.0,0,2172,2000,2,1,3.0,2008,11000,162,687.0,8,1,0,80.58911658853955,1,0,60,153,1519.0,1519.0,0.0,2000.0,639,2000,4,0,0.0,0,0,6,0.0,1533,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,9,5,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,
1997,0.0,495.0,0,2006,1998,2,1,3.0,2008,11675,144,938.0,5,1,0,136.0,0,0,20,33,1982.0,322.0,0.0,1998.0,0,1998,2,0,1660.0,0,0,7,1.0,2006,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,8,5,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
1998,0.0,0.0,0,2125,1996,2,1,2.0,2008,10990,168,576.0,12,2,0,97.0,1,0,60,0,1064.0,213.0,0.0,1996.0,1061,1997,4,0,851.0,0,0,6,1.0,1064,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,7,5,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
1999,0.0,466.0,0,2501,1995,2,1,3.0,2008,11929,192,751.0,9,1,0,83.84799799062,1,0,60,87,1242.0,1242.0,0.0,1995.0,1250,1995,4,0,0.0,0,0,6,0.0,1251,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,8,7,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
2000,0.0,320.0,0,2197,1993,2,1,3.0,2008,10010,385,783.0,9,1,0,91.0,1,0,60,99,1080.0,0.0,852.0,1993.0,1089,1994,4,0,228.0,0,0,7,1.0,1108,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,7,5,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,
2001,0.0,128.0,0,1578,2006,2,1,3.0,2008,13253,0,642.0,7,1,0,74.0,0,0,20,26,1578.0,482.0,0.0,2006.0,0,2006,3,0,1096.0,0,0,5,1.0,1578,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,7,5,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
2002,0.0,156.0,0,1861,2007,3,1,3.0,2008,9801,144,851.0,7,1,0,73.0,0,0,60,60,1341.0,1341.0,0.0,2007.0,520,2007,3,0,0.0,0,0,7,0.0,1341,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,8,5,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,
2003,0.0,310.0,0,1874,2007,2,1,3.0,2008,9428,168,880.0,8,1,0,80.0,1,0,60,108,955.0,226.0,0.0,2007.0,919,2008,3,0,729.0,0,0,2,1.0,955,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,8,5,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
2004,0.0,102.20131215469613,0,1460,2006,2,1,2.0,2008,10037,0,480.0,6,1,0,87.0,0,0,20,20,1460.0,794.0,0.0,2006.0,0,2007,3,0,666.0,0,0,8,0.0,1460,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,8,5,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
2005,0.0,0.0,0,1372,2007,2,1,2.0,2008,8640,192,588.0,6,0,0,72.0,0,0,20,113,1363.0,1339.0,0.0,2008.0,0,2008,3,0,24.0,0,0,7,0.0,1372,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,8,5,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
2006,0.0,292.0,0,1660,2007,2,1,3.0,2008,10625,133,660.0,7,1,0,85.0,0,0,20,120,1660.0,1660.0,0.0,2007.0,0,2007,3,0,0.0,0,0,6,0.0,1660,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,8,5,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
2007,0.0,210.0,0,1218,2007,2,1,2.0,2008,7500,168,462.0,6,0,0,62.0,0,0,20,168,1218.0,316.0,0.0,2008.0,0,2008,2,0,902.0,0,0,4,1.0,1218,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,7,5,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
